read_name	qwidth	chr	start	end	strand	gene_id	intron_chr	intron_start	intron_end	intron_strand	intron_fracoverlap	intron_startOverlap	intron_endOverlap
5b5911ca-3f1b-4f2d-be60-e06c390a8590	2103	chr10	72274008	72276025	+	ENSG00000168209	chr10	72274422	72274694	+	1	FALSE	FALSE
f18e2444-07d3-4845-badd-f3938d398d27	1891	chr10	72274011	72275867	+	ENSG00000168209	chr10	72274422	72274694	+	1	FALSE	FALSE
fb6b2939-266f-4256-a796-b46c8c3a16c8	1991	chr10	72274022	72275991	+	ENSG00000168209	chr10	72274061	72274156	+	1	FALSE	FALSE
fb6b2939-266f-4256-a796-b46c8c3a16c8	1991	chr10	72274022	72275991	+	ENSG00000168209	chr10	72274422	72274694	+	1	FALSE	FALSE
fb75216f-55e4-424a-91b0-0840c99ea5c5	1826	chr10	72274052	72276021	+	ENSG00000168209	chr10	72274061	72274156	+	1	FALSE	FALSE
d9e43af6-164d-47ca-8822-6d4029ff7958	1620	chr10	72274075	72275990	+	ENSG00000168209	chr10	72274061	72274156	+	0.854166666666667	FALSE	FALSE
72676f8c-f7e8-46a0-b61c-6982cde2c376	1771	chr10	72274084	72276036	+	ENSG00000168209	chr10	72274061	72274156	+	0.760416666666667	FALSE	FALSE
4c6a18ef-e0b7-43e8-848e-6d47ef4046b4	1636	chr10	72274087	72276010	+	ENSG00000168209	chr10	72274061	72274156	+	0.729166666666667	FALSE	FALSE
c444e6f1-f9e3-45f0-936d-4889aa62c246	1725	chr10	72274119	72276036	+	ENSG00000168209	chr10	72274061	72274156	+	0.395833333333333	FALSE	FALSE
d41818c7-3b42-4725-b335-ed1649a1655b	1859	chr10	72274174	72276034	+	ENSG00000168209	chr10	72274422	72274694	+	1	FALSE	FALSE
7e135f4a-95fc-405e-a076-103a2a43e2f7	1878	chr10	72274203	72275951	+	ENSG00000168209	chr10	72274422	72274694	+	1	FALSE	FALSE
1feb774c-f447-452a-994b-71e6278e886e	1741	chr10	72274268	72275867	+	ENSG00000168209	chr10	72274422	72274694	+	1	FALSE	FALSE
b8bafbc5-1855-47f0-b715-7633649dc90a	1836	chr10	72274321	72276007	+	ENSG00000168209	chr10	72274422	72274694	+	1	FALSE	FALSE
e976b978-a6aa-41f6-9d25-f00bfda7f5f8	1750	chr10	72274348	72275975	+	ENSG00000168209	chr10	72274422	72274694	+	1	FALSE	FALSE
1d28232a-44cf-47d8-8c4a-f1d81e5ad2ae	1672	chr10	72274358	72276037	+	ENSG00000168209	chr10	72274422	72274694	+	1	FALSE	FALSE
c9c0fb8b-356c-44af-9d1c-cbe69ae91ada	1877	chr10	72274407	72275858	+	ENSG00000168209	chr10	72274422	72274694	+	1	FALSE	FALSE
05340546-f673-4522-88a8-8554aaacf263	1648	chr10	72274407	72276024	+	ENSG00000168209	chr10	72274422	72274694	+	1	FALSE	FALSE
1457776a-371b-4b8f-adec-9418e08855ac	1631	chr10	72274417	72276033	+	ENSG00000168209	chr10	72274422	72274694	+	1	FALSE	FALSE
8b9d78ce-7edf-42ca-beac-aa3c197cfac8	1617	chr10	72274422	72275996	+	ENSG00000168209	chr10	72274422	72274694	+	1	FALSE	FALSE
826aaf6e-42a4-4896-8628-fa9250b54712	1586	chr10	72274459	72276031	+	ENSG00000168209	chr10	72274422	72274694	+	0.864468864468865	FALSE	FALSE
c0c512aa-0fe7-4774-b1c6-6d53ed4f3b80	1604	chr10	72274468	72276036	+	ENSG00000168209	chr10	72274422	72274694	+	0.831501831501832	FALSE	FALSE
fe63f9db-bb52-4aa9-a172-cb2ab0c8cc27	1501	chr10	72274529	72275964	+	ENSG00000168209	chr10	72274422	72274694	+	0.608058608058608	FALSE	FALSE
6fed72d3-a859-4ade-b54e-d7fbbf357fbe	1518	chr10	72274544	72276036	+	ENSG00000168209	chr10	72274422	72274694	+	0.553113553113553	FALSE	FALSE
945c6f2c-6826-4057-b6ce-2dcd8fcd639f	1540	chr10	72274553	72275987	+	ENSG00000168209	chr10	72274422	72274694	+	0.52014652014652	FALSE	FALSE
45f8388f-d1d6-4b14-a3ae-b98772c8ae04	1436	chr10	72274676	72275952	+	ENSG00000168209	chr10	72274422	72274694	+	0.0695970695970696	FALSE	FALSE
ee85b611-1555-4f30-afa1-25a5fa10c164	1440	chr10	72274676	72275993	+	ENSG00000168209	chr10	72274422	72274694	+	0.0695970695970696	FALSE	FALSE
d060e656-f7d5-404a-b96c-fad3cacbf7a2	1438	chr10	72274676	72276012	+	ENSG00000168209	chr10	72274422	72274694	+	0.0695970695970696	FALSE	FALSE
dbdc76f6-eb65-44ad-ab4b-24cd3462b946	1356	chr10	72274680	72276006	+	ENSG00000168209	chr10	72274422	72274694	+	0.054945054945055	FALSE	FALSE
2c03c66a-84df-444d-9c4f-5fffd2d49d82	1599	chr10	72274686	72276033	+	ENSG00000168209	chr10	72274422	72274694	+	0.032967032967033	FALSE	FALSE
f37e7062-12f0-4e28-8c97-72fab1a2e661	2481	chr10	72334475	72354970	-	ENSG00000148719	chr10	72343512	72344949	-	0.00556328233657858	FALSE	FALSE
53f7e7ec-f8c1-4a76-8075-3514a71b3d74	640	chr10	72334504	72340883	-	ENSG00000148719	chr10	72340869	72340984	-	0.129310344827586	FALSE	FALSE
e6a92ff5-0ddc-4927-8d2c-f106f393160e	1315	chr10	72334505	72354912	-	ENSG00000148719	chr10	72340869	72340984	-	0.387931034482759	FALSE	FALSE
29bf424d-8aec-4855-8ac3-a177ede1ded7	872	chr10	72334524	72341031	-	ENSG00000148719	chr10	72340869	72340984	-	0.336206896551724	FALSE	FALSE
29bf424d-8aec-4855-8ac3-a177ede1ded7	872	chr10	72334524	72341031	-	ENSG00000148719	chr10	72338312	72340788	-	0.0109002825999193	FALSE	FALSE
52aab32d-d1ac-47ca-86c6-7388a59dca40	3033	chr10	72334560	72338815	-	ENSG00000148719	chr10	72338312	72340788	-	0.203471941865159	FALSE	FALSE
52aab32d-d1ac-47ca-86c6-7388a59dca40	3033	chr10	72334560	72338815	-	ENSG00000148719	chr10	72335932	72336523	-	1	FALSE	FALSE
52aab32d-d1ac-47ca-86c6-7388a59dca40	3033	chr10	72334560	72338815	-	ENSG00000148719	chr10	72336697	72338201	-	1	FALSE	FALSE
85ac9d5f-301c-4ea5-8993-9ec9c72b4ce5	2511	chr10	72367334	72626076	-	ENSG00000107745	chr10	72566795	72626009	-	0.00165498606771933	FALSE	FALSE
b9173410-2f47-452c-a073-cb6ba58c7cd1	2493	chr10	72367344	72595226	-	ENSG00000107745	chr10	72566795	72626009	-	0.000641729291564637	FALSE	FALSE
92b2f566-36e3-4c49-8e3d-bcefb8658911	2183	chr10	72367347	72566761	-	ENSG00000107745	chr10	72508272	72509397	-	0.0284191829484902	FALSE	FALSE
0e1cde57-9985-4c76-8ce4-32164df6c850	1455	chr10	72367357	72376125	-	ENSG00000107745	chr10	72375873	72379463	-	0.0704539125591757	FALSE	FALSE
878c8ef3-b891-45c7-b3fe-23934c357aa9	1149	chr10	72367358	72386838	-	ENSG00000107745	chr10	72379584	72407928	-	0.000388075498324219	FALSE	FALSE
471b420b-d51c-4326-a0ec-7433a88c02fb	456	chr10	72379387	72423275	-	ENSG00000107745	chr10	72375873	72379463	-	0.0214424951267057	FALSE	FALSE
c2be50cb-033a-4e3e-82e8-a7589aaf173d	1379	chr10	72455553	72456868	-	ENSG00000107745	chr10	72423372	72467748	-	0.0296550014647227	FALSE	FALSE
142fbcf8-a7bd-45d7-8e8a-19d266c50911	1653	chr10	72460394	72461983	-	ENSG00000107745	chr10	72423372	72467748	-	0.0358293710705996	FALSE	FALSE
c46b86cb-d59b-4dfa-83c4-0cc5166d2fba	1812	chr10	72460427	72462188	-	ENSG00000107745	chr10	72423372	72467748	-	0.0397052527210041	FALSE	FALSE
7db81855-a3eb-4e9f-ba05-01fc46a55e56	1846	chr10	72460484	72462395	-	ENSG00000107745	chr10	72423372	72467748	-	0.0208328638709241	FALSE	FALSE
5ae5c4cc-43cb-44ca-89ad-237e25cf7421	816	chr10	72462892	72477256	-	ENSG00000107745	chr10	72423372	72467748	-	0.0110192216688825	FALSE	FALSE
6a7352ba-9e08-4d13-b0d1-c7254ecfe6f8	1079	chr10	72494560	72626067	-	ENSG00000107745	chr10	72477604	72508154	-	0.00919773493502668	FALSE	FALSE
66f292d1-7bcb-4b04-954e-47ee994ec140	711	chr10	72529437	72530155	-	ENSG00000107745	chr10	72524747	72531459	-	0.107105615969015	FALSE	FALSE
636624b2-f0b0-4e72-87e1-0b5c4792a97b	233	chr10	72531834	72531985	-	ENSG00000107745	chr10	72531691	72532994	-	0.116564417177914	FALSE	FALSE
7c847753-30c8-4b6d-b4e5-8eda29550885	715	chr10	72621607	72626068	-	ENSG00000107745	chr10	72566795	72626009	-	0.0105547580849447	FALSE	FALSE
cd8c1775-1ca6-4181-a15e-ce87de376c99	659	chr10	72692132	72763127	+	ENSG00000156026	chr10	72760673	72766559	+	0.0422965856972991	FALSE	FALSE
7b5cb5c4-196d-42bc-a1f3-0462c7a741f3	2790	chr10	72692152	72887691	+	ENSG00000156026	chr10	72871581	72884265	+	0.00275916436736303	FALSE	FALSE
d8d88b9c-5207-4d4d-9ba9-e4f18c8792b3	3161	chr10	72692157	72887649	+	ENSG00000156026	chr10	72834433	72859176	+	0.00202069188490139	FALSE	FALSE
beb18127-1229-4ab0-b863-0fafb50fde6e	4437	chr10	72692161	72887601	+	ENSG00000156026	chr10	72884432	72885744	+	1	FALSE	FALSE
15c00427-387e-4a10-b1a5-df51cf653bbd	3049	chr10	72692209	72887682	+	ENSG00000156026	chr10	72736572	72756397	+	0.00751538383940281	FALSE	FALSE
dfc98f5d-3e60-459d-a1db-8a249543c502	1153	chr10	72765798	72766853	+	ENSG00000156026	chr10	72760673	72766559	+	0.129437744182096	FALSE	FALSE
d6ee0e06-6c5d-4e16-9d80-dab9608a5b36	4450	chr10	72859671	72887592	+	ENSG00000156026	chr10	72884432	72885744	+	1	FALSE	FALSE
d6ee0e06-6c5d-4e16-9d80-dab9608a5b36	4450	chr10	72859671	72887592	+	ENSG00000156026	chr10	72859348	72860422	+	0.69953488372093	FALSE	FALSE
5e8ba81b-bbe1-49e2-8d8e-02f18c58850a	262	chr10	72882706	72882918	+	ENSG00000156026	chr10	72871581	72884265	+	0.016791486007095	FALSE	FALSE
02ee46d1-b4f2-410f-a53a-5a2db35de127	1016	chr10	72886734	72900776	+	ENSG00000138315	chr10	72900485	72906595	+	0.0027818687612502	FALSE	FALSE
a7ce13b1-d0c7-4bec-98a8-655c5b1915d1	1601	chr10	73004828	73006477	-	ENSG00000213700	chr10	73006150	73006366	-	1	FALSE	FALSE
f6e8b20a-eec1-4cba-b488-a2c3d365f966	207	chr10	73005797	73032120	-	ENSG00000122884	chr10	73030371	73043886	-	0.00118378218407813	FALSE	FALSE
53978194-d9ae-4493-8611-f8098861f5f1	1238	chr10	73006238	73046974	-	ENSG00000213700	chr10	73006150	73006366	-	0.147465437788018	FALSE	FALSE
03ddf7f9-7f81-4e54-9ee9-8270762d1d47	348	chr10	73006240	73006589	-	ENSG00000213700	chr10	73006150	73006366	-	0.585253456221198	FALSE	FALSE
e3c989e5-58f2-4b41-9f1f-48b925143cc5	1111	chr10	73006242	73007297	-	ENSG00000213700	chr10	73006150	73006366	-	0.576036866359447	FALSE	FALSE
ad5e20ad-be7d-4c84-93d9-44ebd5ce075d	3446	chr10	73006242	73073748	-	ENSG00000213700	chr10	73006150	73006366	-	0.576036866359447	FALSE	FALSE
675b82e4-2f3c-480b-aaf9-565f241c5c46	652	chr10	73006245	73006842	-	ENSG00000213700	chr10	73006150	73006366	-	0.56221198156682	FALSE	FALSE
d975f0ca-04eb-4326-ab1a-f07e78a32fc6	342	chr10	73006246	73006600	-	ENSG00000213700	chr10	73006150	73006366	-	0.557603686635945	FALSE	FALSE
6ac32a3f-530a-4529-a0bd-817358128d5b	1257	chr10	73006251	73007499	-	ENSG00000213700	chr10	73006150	73006366	-	0.534562211981567	FALSE	FALSE
481d972e-4e22-4b2c-9ee1-35a60d2b7b2b	3710	chr10	73006258	73096861	-	ENSG00000213700	chr10	73006150	73006366	-	0.502304147465438	FALSE	FALSE
fd31e665-6490-4d75-a8f6-c31505892067	5521	chr10	73007207	73096855	-	ENSG00000122884	chr10	73043958	73044980	-	1	FALSE	FALSE
fd31e665-6490-4d75-a8f6-c31505892067	5521	chr10	73007207	73096855	-	ENSG00000122884	chr10	73045052	73046924	-	1	FALSE	FALSE
7e8bf2a2-afbd-4905-85ef-6f54c90e3492	2700	chr10	73007208	73012540	-	ENSG00000122884	chr10	73011038	73014223	-	0.471751412429379	FALSE	FALSE
860a26c4-5e97-4045-87cf-82fbc978d042	5286	chr10	73007208	73096852	-	ENSG00000122884	chr10	73043958	73044980	-	1	FALSE	FALSE
860a26c4-5e97-4045-87cf-82fbc978d042	5286	chr10	73007208	73096852	-	ENSG00000122884	chr10	73045052	73046924	-	1	FALSE	FALSE
6060ff00-249a-4637-8151-ce1d6dc2d7b3	5164	chr10	73007208	73096851	-	ENSG00000122884	chr10	73011038	73014223	-	0.789077212806026	FALSE	FALSE
e054b0a9-1747-4d16-b5d9-c984a895a4f8	2281	chr10	73007208	73063302	-	ENSG00000122884	chr10	73053591	73068845	-	0.00734185512946575	FALSE	FALSE
e98f6c24-eed4-476c-94bd-eaf59f44e64e	2843	chr10	73007212	73096854	-	ENSG00000122884	chr10	73074916	73082493	-	0.0122723673792557	FALSE	FALSE
8815c9ae-a2a2-4d6e-aa93-7aaaace0866c	2508	chr10	73007215	73009746	-	ENSG00000122884	chr10	73008293	73009806	-	0.960369881109643	FALSE	FALSE
bfc500bf-6c8a-43f8-a689-a1eae2dca92e	2858	chr10	73007215	73096853	-	ENSG00000122884	chr10	73074916	73082493	-	0.0122723673792557	FALSE	FALSE
090fb737-4e2f-4044-83c8-bda75355920e	4090	chr10	73007215	73096853	-	ENSG00000122884	chr10	73008293	73009806	-	1	FALSE	FALSE
153ff1a3-a691-48ee-bad0-9799c4b7d168	2521	chr10	73007215	73012376	-	ENSG00000122884	chr10	73011038	73014223	-	0.420276208411802	FALSE	FALSE
4a42018a-aa4d-4c96-a8eb-11b88fb7df89	2857	chr10	73007215	73096830	-	ENSG00000122884	chr10	73074916	73082493	-	0.0122723673792557	FALSE	FALSE
7e4b1b81-ce51-4cb0-b407-29674dde62d5	2949	chr10	73007215	73096928	-	ENSG00000122884	chr10	73074916	73082493	-	0.0122723673792557	FALSE	FALSE
22c2bbfd-144c-4250-8197-050f8f591de4	1568	chr10	73007215	73011357	-	ENSG00000122884	chr10	73011038	73014223	-	0.100439422473321	FALSE	FALSE
115748aa-5a0e-4242-8ff0-80dc3aa76dc9	1692	chr10	73007215	73011476	-	ENSG00000122884	chr10	73011038	73014223	-	0.137790332705587	FALSE	FALSE
2150db7b-5f91-4d6a-b2f5-473c36f2b086	3837	chr10	73007215	73064909	-	ENSG00000122884	chr10	73053591	73068845	-	0.112684365781711	FALSE	FALSE
38c10562-5255-4c75-9bfa-73e31ab18d98	2698	chr10	73007215	73096850	-	ENSG00000122884	chr10	73047102	73051052	-	0.00506200961781828	FALSE	FALSE
3a597497-21d6-4cc5-bd46-49d6a3627238	2845	chr10	73007215	73096852	-	ENSG00000122884	chr10	73074916	73082493	-	0.0122723673792557	FALSE	FALSE
13c7acd2-fbd9-46f6-8b6c-064cddee6844	4016	chr10	73007216	73065408	-	ENSG00000122884	chr10	73053591	73068845	-	0.145394952474599	FALSE	FALSE
afb0c22c-3929-44d8-9ab4-7a5cd017024d	1948	chr10	73007216	73053467	-	ENSG00000122884	chr10	73016900	73030266	-	0.00605969925937009	FALSE	FALSE
8b92f188-0635-4cca-9e48-c838727fd005	2825	chr10	73007217	73096851	-	ENSG00000122884	chr10	73074916	73082493	-	0.0125362892583795	FALSE	FALSE
9bfc3e14-85e8-41a9-b5c2-434eed37384c	1981	chr10	73007217	73048207	-	ENSG00000122884	chr10	73047102	73051052	-	0.0721336370539104	FALSE	FALSE
375c20c7-0a85-4025-8126-c71e1cb8c204	2849	chr10	73007217	73096853	-	ENSG00000122884	chr10	73047102	73051052	-	0.0258162490508732	FALSE	FALSE
e0f7d6e0-990f-4e1b-860f-91106b09434b	2882	chr10	73007217	73096846	-	ENSG00000122884	chr10	73074916	73082493	-	0.0125362892583795	FALSE	FALSE
1bcb60ff-43de-4f51-8a18-81be80c1321a	2858	chr10	73007218	73096852	-	ENSG00000122884	chr10	73074916	73082493	-	0.0125362892583795	FALSE	FALSE
e14705d2-2d02-4dff-96f3-25b7b024f21d	3179	chr10	73007218	73012995	-	ENSG00000122884	chr10	73011038	73014223	-	0.614563716258632	FALSE	FALSE
b228b206-6906-4782-8b15-37e205dd5cf1	2813	chr10	73007218	73096923	-	ENSG00000122884	chr10	73030371	73043886	-	0.000591891092039065	FALSE	FALSE
cc3101db-7d46-44ed-a744-6e0fe136fbcd	2874	chr10	73007218	73096855	-	ENSG00000122884	chr10	73074916	73082493	-	0.0122723673792557	FALSE	FALSE
2175574c-9aed-4fda-a2ee-c5f5d9beb09c	1457	chr10	73007219	73016925	-	ENSG00000122884	chr10	73016900	73030266	-	0.00194508865115583	FALSE	FALSE
751f72c7-bbb9-476f-aef7-54221fe62c21	1449	chr10	73007219	73011217	-	ENSG00000122884	chr10	73011038	73014223	-	0.0564971751412429	FALSE	FALSE
990761f3-425e-4255-96ea-a7aa1254202f	2001	chr10	73007220	73010861	-	ENSG00000122884	chr10	73009904	73010968	-	0.899530516431925	FALSE	FALSE
9edd0a06-d66a-4024-bb08-d7bed21a8825	2863	chr10	73007220	73096841	-	ENSG00000122884	chr10	73074916	73082493	-	0.0125362892583795	FALSE	FALSE
98308a2e-3779-4eff-8d29-48aec37222a6	1939	chr10	73007221	73030792	-	ENSG00000122884	chr10	73030371	73043886	-	0.0312222551050607	FALSE	FALSE
fd5a2360-b3e0-4f43-b98a-1183891c251d	3549	chr10	73007222	73013603	-	ENSG00000122884	chr10	73011038	73014223	-	0.805398618957941	FALSE	FALSE
5cba8f57-3fa2-44b4-93cd-ce7f866fff75	2623	chr10	73007224	73096854	-	ENSG00000122884	chr10	73016900	73030266	-	0.00321687738460388	FALSE	FALSE
e1fed3d7-a311-4347-9ab2-aa0ba2cfdf2c	4186	chr10	73007224	73012669	-	ENSG00000122884	chr10	73011038	73014223	-	0.512241054613936	FALSE	FALSE
e1fed3d7-a311-4347-9ab2-aa0ba2cfdf2c	4186	chr10	73007224	73012669	-	ENSG00000122884	chr10	73008293	73009806	-	1	FALSE	FALSE
903991ef-8bd5-4af0-8214-faedb6961101	2848	chr10	73007226	73077820	-	ENSG00000122884	chr10	73074916	73082493	-	0.013196093956189	FALSE	FALSE
9359afda-c632-4388-b5bb-e25bca53f4cd	1637	chr10	73007229	73011403	-	ENSG00000122884	chr10	73011038	73014223	-	0.114877589453861	FALSE	FALSE
53a3fe58-ade6-4306-a4ec-0638e104ac3f	1892	chr10	73007229	73009125	-	ENSG00000122884	chr10	73008293	73009806	-	0.550198150594452	FALSE	FALSE
dd7441d1-f66f-430f-a4c8-defd5f61e0d9	2240	chr10	73007232	73009426	-	ENSG00000122884	chr10	73008293	73009806	-	0.749009247027741	FALSE	FALSE
7b10fded-a55f-4682-b124-075f6245ed28	2045	chr10	73007236	73009275	-	ENSG00000122884	chr10	73008293	73009806	-	0.649273447820344	FALSE	FALSE
0d574dd8-d30c-4a77-bb35-2696f182ddcd	1653	chr10	73007236	73011491	-	ENSG00000122884	chr10	73011038	73014223	-	0.142498430634024	FALSE	FALSE
4eb8da55-9b4f-4d97-842e-b1e3f910b442	2927	chr10	73007240	73013046	-	ENSG00000122884	chr10	73011038	73014223	-	0.630571249215317	FALSE	FALSE
b18a53af-7d76-4d9e-868f-f6edc6b6a619	2288	chr10	73007245	73053592	-	ENSG00000122884	chr10	73047102	73051052	-	0.0308782586686915	FALSE	FALSE
1c02b32a-bdf0-4622-b540-5f5e7aaa73f9	3196	chr10	73007246	73064297	-	ENSG00000122884	chr10	73053591	73068845	-	0.0725663716814159	FALSE	FALSE
6266d305-aff6-42c9-8b9d-012b4f6d86a6	2372	chr10	73007252	73096858	-	ENSG00000122884	chr10	73014290	73016845	-	0.00704225352112676	FALSE	FALSE
387c9a1c-ab10-4685-93fb-33e8eebed0c8	1882	chr10	73007257	73048013	-	ENSG00000122884	chr10	73047102	73051052	-	0.0230321437610731	FALSE	FALSE
ba57b831-c400-49a3-a95c-763bfa81c4b9	2882	chr10	73007267	73096814	-	ENSG00000122884	chr10	73074916	73082493	-	0.0122723673792557	FALSE	FALSE
473ba706-483b-4508-ac24-4fab5aa97418	1523	chr10	73007267	73016880	-	ENSG00000122884	chr10	73011038	73014223	-	0.0687382297551789	FALSE	FALSE
325f896e-284a-4338-b3d7-a4439a3ffeb2	4465	chr10	73007279	73012846	-	ENSG00000122884	chr10	73011038	73014223	-	0.567796610169492	FALSE	FALSE
325f896e-284a-4338-b3d7-a4439a3ffeb2	4465	chr10	73007279	73012846	-	ENSG00000122884	chr10	73008293	73009806	-	1	FALSE	FALSE
730567f3-cd9b-4577-b2ed-2a293beba78a	1408	chr10	73007280	73008688	-	ENSG00000122884	chr10	73008293	73009806	-	0.261558784676354	FALSE	FALSE
97efe911-5535-4141-b660-503dc63e6502	4776	chr10	73007297	73071667	-	ENSG00000122884	chr10	73068984	73072028	-	0.88144499178982	FALSE	FALSE
70fded0f-2c5b-4ebb-b378-fa156f1547f8	2031	chr10	73007313	73031003	-	ENSG00000122884	chr10	73030371	73043886	-	0.046833382657591	FALSE	FALSE
12c2a7e7-7ba2-40ff-99e6-35959183b48c	2259	chr10	73007315	73044763	-	ENSG00000122884	chr10	73043958	73044980	-	0.787878787878788	FALSE	FALSE
12c2a7e7-7ba2-40ff-99e6-35959183b48c	2259	chr10	73007315	73044763	-	ENSG00000122884	chr10	73014290	73016845	-	0.020735524256651	FALSE	FALSE
32f4c1fd-2deb-44a1-aead-d0c4290d28d3	1622	chr10	73007356	73045042	-	ENSG00000122884	chr10	73008293	73009806	-	0.00330250990752972	FALSE	FALSE
443d5e79-f1f4-4c44-9e81-0e761c77bad1	1941	chr10	73007358	73044441	-	ENSG00000122884	chr10	73043958	73044980	-	0.473118279569893	FALSE	FALSE
c714c661-da40-429d-9386-22b9064c0a0a	1978	chr10	73007364	73048226	-	ENSG00000122884	chr10	73047102	73051052	-	0.0769425461908378	FALSE	FALSE
53e5b730-5319-455d-a80c-bd3230fee4d0	2698	chr10	73007364	73016900	-	ENSG00000122884	chr10	73008293	73009806	-	1	FALSE	FALSE
0b07574e-c2d0-4a68-92c2-95d9693605bb	4111	chr10	73007368	73096855	-	ENSG00000122884	chr10	73008293	73009806	-	1	FALSE	FALSE
a9bba3da-b871-429f-a203-50a721fef0a4	2828	chr10	73007464	73096851	-	ENSG00000122884	chr10	73011038	73014223	-	0.066541117388575	FALSE	FALSE
873244fe-db37-4a38-9c8c-11461c6630a2	850	chr10	73007689	73014294	-	ENSG00000122884	chr10	73014290	73016845	-	0.00195618153364632	FALSE	FALSE
d5e0ffd5-f057-4a2b-a924-34044602b7c1	2373	chr10	73007694	73096855	-	ENSG00000122884	chr10	73074916	73082493	-	0.0125362892583795	FALSE	FALSE
3bb223fe-c483-46cc-8bde-7b1008d532cc	919	chr10	73008259	73009133	-	ENSG00000122884	chr10	73008293	73009806	-	0.555482166446499	FALSE	FALSE
de5e7f6d-9152-47f4-8a0f-97c95cd5d0c9	98	chr10	73008511	73008608	-	ENSG00000122884	chr10	73008293	73009806	-	0.0647291941875826	FALSE	FALSE
422da67e-38d7-4653-b8c6-e55c5c2f46e8	2048	chr10	73008638	73053401	-	ENSG00000122884	chr10	73008293	73009806	-	0.772126816380449	FALSE	FALSE
78d8bb17-af8f-48f0-b58e-8a37b01372d5	3391	chr10	73011766	73096854	-	ENSG00000122884	chr10	73011038	73014223	-	0.560577526679222	FALSE	FALSE
c83e6fd6-044d-4147-a573-c19e285d7d6c	325	chr10	73028409	73028739	-	ENSG00000122884	chr10	73016900	73030266	-	0.0247624747512531	FALSE	FALSE
539519f3-b123-4453-b954-efed1c371903	918	chr10	73045732	73046612	-	ENSG00000122884	chr10	73045052	73046924	-	0.470368392952483	FALSE	FALSE
17fe51f3-b290-4291-81db-65f32b432385	899	chr10	73053591	73054462	-	ENSG00000122884	chr10	73053591	73068845	-	0.0571615863651262	FALSE	FALSE
1064cef8-9c38-48cd-88db-1e3936017c95	584	chr10	73063175	73073793	-	ENSG00000122884	chr10	73053591	73068845	-	0.0102917076368404	FALSE	FALSE
af95eac2-09ab-42d3-b10c-a2ed4d422674	724	chr10	73063180	73096792	-	ENSG00000122884	chr10	73053591	73068845	-	0.00917731891183219	FALSE	FALSE
77dc8309-3edf-478c-a36b-6f5dd2eb00b0	630	chr10	73063221	73096846	-	ENSG00000122884	chr10	73053591	73068845	-	0.00648967551622419	FALSE	FALSE
489eb9c1-449c-4ca1-a08a-6619d1380ec6	985	chr10	73064129	73096856	-	ENSG00000122884	chr10	73053591	73068845	-	0.0224844313339889	FALSE	FALSE
fd5db390-92a1-496a-94c4-7a9e57ca91f0	843	chr10	73064131	73074870	-	ENSG00000122884	chr10	73053591	73068845	-	0.0223533267781055	FALSE	FALSE
ef081c9c-b44a-4f1d-a324-d5fb16cd3aa5	922	chr10	73064134	73096809	-	ENSG00000122884	chr10	73053591	73068845	-	0.0221566699442806	FALSE	FALSE
51a67b7c-fca4-4c48-8a1c-5793fcb90312	1003	chr10	73064134	73096852	-	ENSG00000122884	chr10	73053591	73068845	-	0.0221566699442806	FALSE	FALSE
a9d7e909-84b8-4642-91d9-04eb544b795a	1413	chr10	73064134	73096827	-	ENSG00000122884	chr10	73053591	73068845	-	0.0221566699442806	FALSE	FALSE
2d37950c-c66c-4e0b-98e1-3b3d16703800	518	chr10	73064140	73072080	-	ENSG00000122884	chr10	73053591	73068845	-	0.00812848246476565	FALSE	FALSE
f4d83ab1-a444-492c-bc2d-43fe6fb98a60	995	chr10	73064140	73096851	-	ENSG00000122884	chr10	73053591	73068845	-	0.0220255653883972	FALSE	FALSE
46e50e63-6ee6-4a38-a1d4-975c698fde7e	291	chr10	73064143	73064454	-	ENSG00000122884	chr10	73053591	73068845	-	0.00727630285152409	FALSE	FALSE
2542b75f-923e-4376-a6cd-ae118d6d9faa	785	chr10	73064145	73073810	-	ENSG00000122884	chr10	73053591	73068845	-	0.0214355948869223	FALSE	FALSE
53092912-6d68-4d8e-a578-3fb3551b536c	1030	chr10	73064146	73096915	-	ENSG00000122884	chr10	73053591	73068845	-	0.0213700426089807	FALSE	FALSE
5a38255d-34ad-44d7-a392-598d3869acbb	942	chr10	73064172	73096854	-	ENSG00000122884	chr10	73053591	73068845	-	0.0196656833824975	FALSE	FALSE
63de7551-b7c6-4707-bdb5-0c044e49191a	1573	chr10	73089526	73091041	-	ENSG00000122884	chr10	73082596	73096765	-	0.106986591390261	FALSE	FALSE
329b2b6d-6746-4586-8604-ada61eb366e9	431	chr10	73093975	73094332	-	ENSG00000122884	chr10	73082596	73096765	-	0.0252646436132675	FALSE	FALSE
2084ae80-787f-4bc0-bec0-fa361e3950ad	1008	chr10	73094042	73094974	-	ENSG00000122884	chr10	73082596	73096765	-	0.0658433309809457	FALSE	FALSE
29813bc5-2f8f-41a8-b1fc-70274649b344	848	chr10	73097056	73122486	+	ENSG00000166321	chr10	73122310	73124213	+	0.0929621848739496	FALSE	FALSE
3f0de820-0e7c-4af4-ad5a-fd56f092ba31	3198	chr10	73098048	73101390	-	ENSG00000272630	chr10	73099835	73100083	-	1	FALSE	FALSE
